1.000596061987797825e+01,8.169966811758616609e-01,-7.764382917621432512e+00,-6.448105524820065604e+00,-1.505907970161923792e+01,1.130869341646815656e+02,1.221528720407394246e+02,1.192169648877044352e+02,-1.015606237049957450e+01,-4.832254397326302353e+00,-9.197529954848892686e+00,1.036049881332060885e+01,1.629460185187574073e+00,-1.358237212123037452e+01,-1.382543810230507653e+01,2.731532219744959633e+00,1.765891916102276937e+01,-1.759947235734746940e+01,-9.191675892701720585e+00,5.662164318779561611e+00,3.209201874666821652e+01,1.365688881276831701e+01,7.504033200308350970e-01,-4.476756620178965917e+00
2.066953090605765908e+01,2.632747469881197677e+00,1.827730995450992069e+01,-1.454931180849827932e+01,-1.084853809697230709e+01,-8.515501532043000310e+00,1.890537817493047612e+01,1.021979786067340967e+01,1.943617614971751095e+01,1.743163655999068951e+01,-9.717248832280247939e+00,1.533930484525612492e+01,6.086396757909606769e+00,1.734949337178017581e+00,-1.009668570203809281e+02,-8.920177549851692334e+01,-1.186536569930124188e+02,-9.933943942070447974e+01,-1.046347044269166133e+02,1.212956692995537544e+01,2.691399895343873538e+01,-1.600106381333409900e+01,1.073533032515984864e+01,9.593311190036512670e+00
-3.375858513428460217e+00,4.407639981572152088e+00,-1.340245813429463873e+01,1.869790237268981059e+01,-2.026524927039620039e+01,-6.899925149521953571e+00,-8.480517436434542589e-01,5.670982809103778388e-01,-2.246608229198480799e+01,-2.395676516468404316e+01,9.793739922433838174e+00,3.586592371097441223e+00,1.269611716131836054e+01,-1.146821132848512974e+02,-9.495530640859516325e+01,-8.336706355871466201e+01,-9.371877123748296867e+01,-1.032461722792983920e+02,-1.024086944814566777e+02,-1.117107545876318824e+02,2.413259276475273296e+01,-5.544776900783100260e+00,1.135760374305439591e+01,-4.080156044524112957e+00
1.016979504256048372e+01,6.998449268412859858e+00,3.130971281454453248e+00,-8.949578378646856791e+00,-2.343124495761127246e+00,-1.268338836306619655e+01,-2.011958204913177894e+00,-5.363809480521389617e+00,-2.160032861654253011e+01,8.814834461916706942e+00,7.419578717685965330e+00,8.434303225681553329e+00,-8.380806080399386815e+01,-9.834526932872662996e+01,-1.058715637768458180e+02,-1.032668634364771236e+02,-1.068839362428173843e+02,-1.096202642427132332e+02,-1.172775002013018764e+02,-1.037113233258513390e+02,-1.047644915598376230e+02,-2.139500486862637274e+01,-3.109680101771781779e-01,1.144076743192671941e+01
-2.421335379713006120e+01,3.377794837204461942e+00,-3.371409730877862110e+00,1.625549240420296826e+01,-8.003241307152817896e+00,5.380990765593621106e+00,2.501745399828165795e+00,3.733895514840973817e+00,-8.520900787205175630e-01,7.600339784767720985e+00,8.780210330431025056e+00,-8.158683515377090600e+01,-1.001834624305299997e+02,-9.737089032375548925e+01,-1.196129423152344060e+02,-1.019336807132443852e+02,-9.304732805379616423e+01,-9.942721920300482452e+01,-1.098503841868449911e+02,-9.610272025965319642e+01,-8.722795289283914144e+01,-1.136291877958123280e+02,3.749570531186582900e-01,-9.135959129771796583e+00
1.000423370413409119e+00,-5.875983788397924457e+00,-4.802636637823595400e+00,9.501371181797908960e+00,-6.269305013065181953e+00,1.765318928999392156e+01,-1.102248004331245035e+01,6.627591421084753520e+00,3.956693076589786529e+00,-1.364652892462111033e+01,2.157112253208893105e+00,-9.722232734466469140e+01,-1.056742368098673523e+02,-9.975334078258319437e+01,-1.002002295205556237e+02,-8.566131901666246051e+01,-1.031332403352559908e+02,-1.118289673510686981e+02,-1.102500254362634280e+02,-9.102676120674674110e+01,-9.067981868415624547e+01,-1.166773121174322796e+02,-6.054098580771237081e+00,3.238469355626541812e+00
-3.976001535445038648e+00,-7.616369244736226563e+00,9.587949125535945027e-01,1.008265100239770184e+01,-6.177577874383255008e+00,1.729015823902093274e+01,2.212670321769177662e+01,-7.889853568039127296e+00,-9.790216675291677717e+00,-5.570500116714562466e+00,-2.141181006541715615e+00,-9.934841087492125666e+01,-1.076539236622582649e+02,-1.060959481860322313e+02,-9.453677169962755045e+01,-1.150296049239653513e+02,-1.000940572126388020e+02,-1.000929672807660324e+02,-1.049916857510432777e+02,-9.895897927632901769e+01,-8.965593575174324315e+01,-9.615683184950331963e+01,6.384759666590229088e+00,2.556908889916730843e+01
2.420512513737808735e+00,-1.173153901434577939e+01,1.672918942689055655e+01,1.708398288024997669e+01,8.647612442516651399e+00,-1.108981313757877629e+01,1.499448342447857385e+01,-1.062378160985739894e+00,-3.595732664902536513e+00,-3.912569950902099691e+00,-1.194260863814658613e+01,-9.278369676777025177e+01,-1.026241090497434527e+02,-1.066938260755366770e+02,-9.117175106214533287e+01,-1.031751741920195542e+02,-1.183639045405724914e+02,-8.338732064871248895e+01,-8.051684286233611942e+01,-8.367035600315341526e+01,-1.040963267268098349e+02,-1.159136503229853616e+02,1.858331250662520162e+01,-4.177088537757948750e+00
6.198207288608047483e-01,9.719320137339760635e+00,-8.731680024275313201e+00,-1.586883111345031416e+01,2.167433505101635127e+00,4.371920846808047045e+00,-1.243255631718140641e+01,-6.871841116665268423e+00,7.921199921769337848e+00,-1.360725399860278984e+01,1.108995519919272965e+01,-1.086517981901635608e+02,-1.109752651034674642e+02,-1.191300423094717047e+02,-8.250587631708791037e+01,-8.739535245677105024e+01,-9.913568882975701513e+01,-1.024522810209443406e+02,-1.032154128037362995e+02,-8.399276542652827970e+01,-1.006282431413196861e+02,-9.925773061663991825e+01,-1.178455477522815897e+01,4.145816417586067892e+00
2.090555673545009263e+00,-2.951413876411904624e+01,4.560128036467729018e+00,1.554417805423629240e+01,8.127027592530824407e+00,3.024523173597498449e+00,-4.355155754215858654e-01,-1.817201045560834771e+01,3.784276157844850719e+00,1.698065575538743266e+00,-1.592228295174196440e+01,-6.441392318820531315e+00,-1.037657789233114585e+02,-1.034804717087912422e+02,-9.926552004542675434e+01,-9.480699060875967632e+01,-1.085265038289865629e+02,-1.084822727544970462e+02,-1.074950555400671703e+02,-1.196590902123488434e+02,-8.908954495706960586e+01,4.614645381256867740e-01,-2.840622606930892857e+00,7.302003280506856875e+00
5.783900739541763869e+00,8.958650366542196153e+00,-6.293954765167131260e-01,-5.522925168370437454e+00,8.973482323280954631e+00,-1.874713257902588737e+01,-2.539857084358022377e+00,-8.569462911846448705e+00,1.153609800341628677e+01,1.055794835671133969e+00,1.797654425137262590e+00,1.233471102647217421e+01,-5.825845266215473828e+00,-1.011988063232867461e+02,-9.964733182237532105e+01,-1.082240538999309791e+02,-8.376147922382779143e+01,-1.075202197135368607e+02,-8.647896353814101644e+01,-1.027627914005533682e+02,1.553767995307852523e+01,-9.752371793479969853e+00,1.479118802258956222e+01,-1.806509729195311209e+01
4.398072011706195994e+00,1.161102789188197448e+01,1.868653594121099815e+01,-2.357106587795069874e+00,2.699218592511500869e+00,5.201978224216855295e+00,6.618715367089443191e+00,-1.301495331053651938e+01,-4.261055617768353621e+00,7.354368945977966199e+00,-6.150640482251848340e+00,1.197638014021104258e+00,-7.587732401691754447e+00,-2.151624967050056902e+00,-9.057534166893249505e+01,-9.954483728365150341e+01,-1.091490825632470631e+02,-9.649207924679308235e+01,-1.045164383701298902e+02,-1.961464817415164319e+01,-2.566076874355749826e+00,4.460968646600757204e+00,4.651386518527111491e+00,7.456277030242745241e+00
-3.889824807923731420e+00,-1.697542128863605626e+01,-2.454452571710755038e+00,2.231653557531804721e-01,-1.011620781751507181e+01,7.728404758414589182e+00,-9.016093092460245373e+00,-2.680768473173684274e+00,-1.231381343942868156e+01,-4.044947142810123353e+00,-1.736319636112963805e+00,-1.671950597676485728e+01,-5.611667023028225287e+00,5.281533677623089673e+00,-4.092101447328940544e+00,-8.365659477496116381e+00,-6.863958918211378268e+00,-6.243016298826074895e+00,9.636372300860884366e+00,8.246059303837816046e+00,5.625873338458925232e+00,2.433495785804431488e+00,-5.378635128140055954e+00,-1.549941174055524229e+01
-4.871224462823037449e+00,1.321849808010041816e+00,5.815368253311874014e+00,1.334302046501044359e+01,1.308145697437954347e+01,-3.672521734873068766e+00,2.419557246230646386e-01,-9.226612842930405733e+00,6.881489615879474719e+00,-4.494888541566455231e+00,-1.701227861612998993e+00,1.169243925960854114e+01,-6.664393866520922138e+00,1.242777863703398999e+01,3.491368426615298226e+00,-3.339049027130159164e+00,5.589650371016440467e+00,-2.770141949346830756e+01,-1.054745488696629252e+01,-4.301444479851832980e+00,4.022954840645162067e-01,2.465359087981406017e+00,-6.359676243654813987e+00,-5.770726690152732097e+00
